date,venue,race_number,runner_name,bet_type,odds,p_mkt,p_mod,p_blend,edge_pct,kelly_pct,stake,won,pnl,race_key
2025-07-10,Presque Isle Downs,1,The Sinner Is You,place,5.3,0.6015037593984962,0.40872430655082415,0.5635394803787995,37.48602350957807,46.203703395526446,9300.754505844232,1,39993.2443751302,Presque Isle Downs|1|2025-07-10
2025-07-10,Presque Isle Downs,5,Mindship Q,place,24.0,0.029360967184801384,0.35531396063592435,0.05128144794208052,0.9614781275413854,1.0032815243910107,302.2706716527969,0,-302.2706716527969,Presque Isle Downs|5|2025-07-10
2025-07-11,Canterbury Park,1,Honorable Mischief,place,4.2,0.19999999999999998,0.8638000619090639,0.32309336631946156,8.499812822422347,11.156004329429328,3352.673046595501,1,10728.553749105604,Canterbury Park|1|2025-07-11
2025-07-11,Charles Town,2,Rocket Appeal,place,5.0,0.5,0.23794255705419565,0.44206179563896,24.206179563895997,30.257724454869994,9904.796964142155,1,39619.18785656862,Charles Town|2|2025-07-11
2025-07-11,Clairefontaine,2,Victoria Secret,place,4.4,0.26716981132075474,0.3401885334219721,0.28095802054119373,5.368529326846646,6.947508540625071,2962.387661361278,0,-2962.387661361278,Clairefontaine|2|2025-07-11
2025-07-11,Colonial Downs,8,G Q Worthy,place,1.6,1.0,0.21428571428571386,0.9999999996742783,37.49999996742783,99.9999999131409,41898.97152146709,1,25139.382912880257,Colonial Downs|8|2025-07-11
2025-07-11,Delaware Park,8,Intrepid's Legacy,place,2.1,1.0,0.37758191912568945,0.9999999997224083,52.38095235319321,99.99999994700522,48183.81726054531,0,-48183.81726054531,Delaware Park|8|2025-07-11
2025-07-11,Hawthorne,2,Marz Eatoats,place,1.2,1.0,0.20122627432431933,0.9999999996690669,16.666666633573357,99.99999980144017,36137.86289918861,0,-36137.86289918861,Hawthorne|2|2025-07-11
2025-07-11,Horseshoe Indianapolis,3,Sir Gallivant,place,2.5,1.0,0.5130261111886012,0.9999999997514204,59.99999997514204,99.99999995857007,27103.397234917822,1,40655.09585237673,Horseshoe Indianapolis|3|2025-07-11
2025-07-11,Horseshoe Indianapolis,4,Cupid's Runaway,place,3.3,0.326530612244898,0.28544581037201555,0.31806981153812963,1.5039508507826593,2.157842525035987,804.1668682309687,1,1849.5837969312279,Horseshoe Indianapolis|4|2025-07-11
2025-07-11,Horseshoe Indianapolis,5,Zapping Strike,place,1.9,1.0,0.4187063346021592,0.999999999731781,47.36842102580968,99.99999994337598,37729.567137109734,0,-37729.567137109734,Horseshoe Indianapolis|5|2025-07-11
2025-07-11,Penn National,3,Robert's Moon,place,3.3,0.326530612244898,0.34382878529583194,0.32995454325690027,2.692424022659723,3.8630431629465534,1093.132098599886,1,2514.2038267797375,Penn National|3|2025-07-11
2025-07-11,Saratoga,5,Way To Be Marie,place,2.9,0.6704545454545455,0.7349122626916526,0.6839817658837706,33.915417967687404,51.76563795068076,14973.58676705389,0,-14973.58676705389,Saratoga|5|2025-07-11
2025-07-11,Scone,1,Blackwater Valley,place,35.1,0.021002109142880497,0.32537318130694737,0.03844353763218839,0.9953509142159901,1.0245400905859612,258.00306289637484,0,-258.00306289637484,Scone|1|2025-07-11
2025-07-11,Thistledown,8,Konteekee,place,1.6,1.0,0.3055902554569028,0.9999999997040028,37.499999970400275,99.9999999210674,25117.82885357751,1,15070.697312146509,Thistledown|8|2025-07-11
2025-07-11,Wagga (G),4,Edge Of Faith,place,6.6,0.27937727244211724,0.3749999999999999,0.2972960500725775,14.578089855742595,17.181320187125202,4962.910792701758,0,-4962.910792701758,Wagga (G)|4|2025-07-11
2025-07-11,Wagga (G),5,Big Reveal,place,14.5,0.12253930298167781,0.2999999999999997,0.1487625316764522,7.979701443507289,8.570790439322645,2369.375775806033,0,-2369.375775806033,Wagga (G)|5|2025-07-11
2025-07-11,Wagga (G),6,Stagger Out Elly,place,18.3,0.36318407960199,0.3776810896268675,0.3660646172156301,31.14198084724607,32.942095347086884,8911.637797974425,0,-8911.637797974425,Wagga (G)|6|2025-07-11
2025-07-11,Wagga (G),7,Kim's Chance,place,10.0,0.08235294117647059,0.2999999999999997,0.10928177296643955,0.9281772966439548,1.0313081073821735,256.01730913745115,0,-256.01730913745115,Wagga (G)|7|2025-07-11
2025-07-11,Wagga (G),8,Aston Creole,place,6.1,0.22625985601645532,0.3333333333333331,0.24559028132573518,8.165585509622698,9.76668070758793,2418.2807133657616,0,-2418.2807133657616,Wagga (G)|8|2025-07-11
2025-07-12,Dieppe,3,Lejo Du Seuil,place,2.9,0.5,0.24595563602586898,0.44421817106437655,9.939058485747998,15.17014189929958,3664.4915286766773,1,6962.533904485686,Dieppe|3|2025-07-12
2025-07-12,Dieppe,8,Magic Flight,place,1.6,1.0,0.23250197955759563,0.99999999968105,37.499999968105,99.99999991494667,25896.58105828945,1,15537.94863497367,Dieppe|8|2025-07-12
2025-07-12,Dundalk,6,Carthusian,place,3.3,0.38006298186556625,0.36184265387598286,0.376389887997109,7.335958496680595,10.52550566915042,3134.608025835686,0,-3134.608025835686,Dundalk|6|2025-07-12
2025-07-12,Hawera,2,Old Town Road,place,3.6,0.265149318643085,0.47627843037129025,0.30269633850114225,2.4918560723364456,3.4502622540043157,1000.486906909913,0,-1000.486906909913,Hawera|2|2025-07-12
2025-07-12,Murray Bridge,2,Call Me Vexatious,place,16.7,0.01663579336408979,0.999999,0.3774381061642449,31.755786664328678,33.77844823530503,9710.389993716786,0,-9710.389993716786,Murray Bridge|2|2025-07-12
2025-07-12,Penn National,2,Divine Armor,place,3.0,0.3026315789473684,0.6906677727042942,0.3758525916916615,4.251925835832821,6.377888753749228,1678.6409954585904,0,-1678.6409954585904,Penn National|2|2025-07-12
2025-07-12,Penn National,5,Fast Freeze Kaz,place,2.5,0.4551636549530732,0.5762418711808475,0.4794141898901257,7.941418989012567,13.235698315020947,3428.0507288449844,1,5142.076093267477,Penn National|5|2025-07-12
2025-07-12,Saratoga,8,Gallo De Fuego,place,2.6,0.38977746870653684,0.6026129269621334,0.4316002080611585,4.698482344577393,7.635033809938261,2075.6263753673397,1,3321.0022005877436,Saratoga|8|2025-07-12
2025-07-12,The Gardens,8,Prince Leo,place,7.3,0.100473297727758,0.4932263478875875,0.14691554604204599,0.992924467218298,1.1505315255069153,322.33068397510965,0,-322.33068397510965,The Gardens|8|2025-07-12
2025-07-12,The Gardens,11,Super Quality,place,9.2,0.08563414497248578,0.3749999999999999,0.11955168205314949,1.0856029879236437,1.2179935962070148,340.24923527767817,0,-340.24923527767817,The Gardens|11|2025-07-12
2025-07-12,Woodbine,5,Tony From Angus,place,1.2,1.0,0.31500210203462553,0.9999999997065949,16.666666637326156,99.99999982395695,27850.161303200864,1,5570.032260640171,Woodbine|5|2025-07-12
2025-07-12,Woodbine,7,Ask In My Name,place,2.5,1.0,0.23773230181728253,0.9999999996829001,59.999999968290005,99.99999994715002,29242.669401934436,1,43864.00410290166,Woodbine|7|2025-07-12
2025-07-12,York,1,Blue For You,place,2.9,0.09692252541450239,0.999999,0.7266287243274995,38.18011381206029,58.274910555249924,23431.56673618024,0,-23431.56673618024,York|1|2025-07-12
2025-07-12,York,4,Maghlaak,place,35.2,0.021120331736199576,0.4005334343686411,0.041107568963774654,1.2698478054683746,1.3069778582598477,448.9570725208656,0,-448.9570725208656,York|4|2025-07-12
2025-07-13,Broken Hill,5,Husky Sing,place,10.2,0.08424814909369417,0.39935543365468373,0.12021313749762662,2.2173921811352097,2.4584130703890366,841.724729955564,1,7743.867515591189,Broken Hill|5|2025-07-13
2025-07-13,Canterbury Park,3,Towner Too,place,2.7,0.32500000000000007,0.8473547794764139,0.4398158643878826,6.944549401751226,11.029578461604892,3989.895563159443,1,6782.822457371054,Canterbury Park|3|2025-07-13
2025-07-13,Canterbury Park,7,Mary B's Legacy,place,3.1,0.32967032967032966,0.36907445506213465,0.3373828399848371,1.4802194823546777,2.1850859025235736,827.4966633221073,0,-827.4966633221073,Canterbury Park|7|2025-07-13
2025-07-13,Colonial Downs,8,Dripping Gold,place,1.6,1.0,0.15727163488034523,0.9999999996486015,37.49999996486015,99.99999990629374,37663.337783056435,1,22598.002669833866,Colonial Downs|8|2025-07-13
2025-07-13,Colonial Downs,9,Barbadian Runner,place,1.6,1.0,0.26969121848187505,0.9999999996934366,37.499999969343655,99.99999991824976,43312.83845039946,1,25987.70307023968,Colonial Downs|9|2025-07-13
2025-07-13,Emerald Downs,1,Rail Town,place,1.6,1.0,0.3941035176121486,0.9999999997262525,37.499999972625254,99.99999992700067,49809.76421700694,1,29885.85853020417,Emerald Downs|1|2025-07-13
2025-07-13,Fairmount Park,6,Ainad Temple,place,2.1,1.0,0.3130007436368908,0.9999999997060494,52.38095235155732,99.99999994388214,57281.22885377377,1,63009.35173915115,Fairmount Park|6|2025-07-13
2025-07-13,Gulfstream Park,10,Andrea,place,3.3,1.0,0.1516548608542899,0.9999999996455657,69.69696966152628,99.9999999491464,73033.56678356636,1,167977.20360220262,Gulfstream Park|10|2025-07-13
2025-07-13,Horseshoe Indianapolis,3,Channah Del Mar,place,2.5,1.0,0.3305446562899235,0.9999999997107385,59.99999997107385,99.99999995178975,115027.86766580197,1,172541.80149870296,Horseshoe Indianapolis|3|2025-07-13
2025-07-13,Horseshoe Indianapolis,5,Molly's Town,place,10.5,0.09059233449477352,0.4348297884083047,0.13038334697030604,3.514525173221081,3.8844751914548796,6143.814853418381,1,58366.24110747462,Horseshoe Indianapolis|5|2025-07-13
2025-07-13,Longchamp,1,Jusearth Fal,place,1.6,1.0,0.24212694187225856,0.9999999996844247,37.49999996844247,99.99999991584657,172754.87822742245,1,103652.92693645348,Longchamp|1|2025-07-13
2025-07-13,Monmouth Park,9,Mexican Sugar,place,6.7,0.13854631330359485,0.2821687058950285,0.16128754018494468,1.2033808841661109,1.4145003375285867,2810.161088023977,1,16017.91820173667,Monmouth Park|9|2025-07-13
2025-07-13,Mount Gambier,1,Boondock Lad,place,5.4,0.16267123287671234,0.3749999999999999,0.1957686135634196,1.0583428378234423,1.298875300965134,2632.4642088857245,0,-2632.4642088857245,Mount Gambier|1|2025-07-13
2025-07-13,Mount Gambier,9,Herman The Brute,place,14.2,0.051222123104371096,0.3749999999999999,0.08036724863788153,0.9944713426613918,1.0698100807417998,2161.171203185139,0,-2161.171203185139,Mount Gambier|9|2025-07-13
2025-07-13,Perth,1,Teofimo,place,14.7,0.05328927494639846,0.2983483926385152,0.07778413657936924,0.9756925695015489,1.0469110052315898,2109.255371540737,0,-2109.255371540737,Perth|1|2025-07-13
2025-07-13,San Isidro,10,Draco Novo,place,1.9,0.6666666666666666,0.27010159082295226,0.5879982325516029,6.16824430779187,13.021849094227274,26166.997775297175,1,23550.297997767455,San Isidro|10|2025-07-13
2025-07-13,Saratoga,6,Delightful Darling,place,1.6,1.0,0.27272724908244556,0.9999999996943769,37.499999969437695,99.9999999185005,206834.44129231907,1,124100.66477539146,Saratoga|6|2025-07-13
2025-07-13,Saratoga,7,Malarchuk,place,2.5,1.0,0.21556369055540284,0.9999999996747715,59.999999967477144,99.99999994579525,237859.60752580475,1,356789.4112887071,Saratoga|7|2025-07-13
2025-07-14,Addington,5,Homebush Lass,place,6.5,0.165306719741651,0.2999999999999997,0.18772376742350616,3.3877613577352306,4.003717968232546,13094.438292969371,0,-13094.438292969371,Addington|5|2025-07-14
2025-07-14,Addington,12,Homebush Stella,place,22.8,0.03357273714959592,0.2999999999999997,0.05430145016414413,1.0441801041337115,1.0920782740481016,3535.967630203912,0,-3535.967630203912,Addington|12|2025-07-14
2025-07-14,Canterbury Park,6,Maxchero,place,1.6,1.0,0.1791411413944946,0.9999999996594295,37.499999965942955,99.9999999091812,322899.35870286607,1,193739.61522171966,Canterbury Park|6|2025-07-14
2025-07-14,Canterbury Park,8,Forsaken,place,3.3,0.3125,0.41484644189416336,0.3319099965118262,2.887969348152314,4.143608195175057,15386.63694493788,0,-15386.63694493788,Canterbury Park|8|2025-07-14
2025-07-14,Ellis Park,8,Foie Gras,place,2.5,1.0,0.310989935945307,0.999999999705498,59.9999999705498,99.99999995091635,367487.6033849385,1,551231.4050774077,Ellis Park|8|2025-07-14
2025-07-14,Ellis Park,9,Innovator,place,1.6,1.0,0.29817310958045196,0.999999999701912,37.4999999701912,99.99999992050986,505295.45443300676,1,303177.2726598041,Ellis Park|9|2025-07-14
2025-07-14,Emerald Downs,3,Burnin At Midnight,place,1.4,1.0,0.38323278663064936,0.9999999997237361,28.57142854380218,99.99999990330764,581089.7724377484,0,-581089.7724377484,Emerald Downs|3|2025-07-14
2025-07-14,Gulfstream Park,10,Valiant Winter,place,1.6,1.0,0.2965772481628151,0.9999999997014561,37.499999970145616,99.99999992038832,435817.32954321924,1,261490.39772593157,Gulfstream Park|10|2025-07-14
2025-07-14,Hawthorne,6,Deal'em And Weep,place,5.2,0.19607843137254902,0.35097665749326373,0.2223991904582806,3.0091498150588314,3.7256140567395035,18672.40245777068,1,78424.09032263687,Hawthorne|6|2025-07-14
2025-07-14,Monmouth Park,7,One Fine Wine,place,3.6,0.3333333333333333,0.23806591916130637,0.3127744487506666,3.4996670972888833,4.845692903938458,25236.172485329604,0,-25236.172485329604,Monmouth Park|7|2025-07-14
2025-07-14,Monmouth Park,8,Karen's Honor,place,3.3,0.326530612244898,0.342867863837868,0.32976611609002876,2.673581305972572,3.836007960743252,19735.758777820665,1,45392.24518898753,Monmouth Park|8|2025-07-14
2025-07-14,Mountaineer Park,2,Class Actor,place,4.0,0.2184873949579832,0.5532274942183852,0.27351558829994804,2.3515588299948043,3.1354117733264055,16487.09156010043,0,-16487.09156010043,Mountaineer Park|2|2025-07-14
2025-07-14,Mountaineer Park,3,Mabee A Miracle,place,15.2,0.06584723441615452,0.2867187466144631,0.09078257831642084,2.4993104632210312,2.675318242321103,13957.488336972907,1,198196.33438501527,Mountaineer Park|3|2025-07-14
2025-07-14,Mountaineer Park,6,Little Big,place,10.5,0.07133058984910837,0.41472459259653893,0.10697345241127308,1.173535717317785,1.29706579282492,7409.6476313667545,0,-7409.6476313667545,Mountaineer Park|6|2025-07-14
2025-07-14,Saratoga,6,Final Score,place,1.6,1.0,0.3053509304517137,0.9999999997039359,37.499999970393596,99.99999992104958,569409.8684270728,1,341645.9210562437,Saratoga|6|2025-07-14
2025-07-14,Wagga,1,Chopper's Honey,place,21.1,0.03564174760041731,0.3749999999999999,0.06062420898078112,1.3230844051871173,1.3889094999725462,9094.87592606337,0,-9094.87592606337,Wagga|1|2025-07-14
2025-07-14,Woodbine,8,Ron's Gizmo,place,1.6,1.0,0.418193350710977,0.999999999731668,37.499999973166794,99.9999999284448,652547.6296922375,1,391528.5778153425,Woodbine|8|2025-07-14
2025-07-15,Assiniboia Downs,4,Unknown Caller,place,10.1,0.3311258278145695,0.26394831829313925,0.3170012283453425,21.79913273552435,24.19464182734021,181563.79613333297,1,1652230.54481333,Assiniboia Downs|4|2025-07-15
2025-07-15,Finger Lakes,6,Coach Bahe,place,1.4,1.0,0.3958299886726956,0.999999999726648,28.57142854409337,99.9999999043268,1163487.4097031918,1,465394.9638812766,Finger Lakes|6|2025-07-15
2025-07-15,Gosford,1,Magic Silver,place,8.5,0.09641703014356601,0.397252949302484,0.13313345966497828,1.5486400841448866,1.755125428697538,22462.72974567163,0,-22462.72974567163,Gosford|1|2025-07-15
2025-07-15,Gosford,12,Night Works,place,6.1,0.15086180876233488,0.2999999999999997,0.1748342733942912,1.0899847164782983,1.3037072099054148,16612.104129009676,0,-16612.104129009676,Gosford|12|2025-07-15
2025-07-15,Hawera,2,Lazio,place,4.0,0.31901167666602154,0.4740308463983544,0.34808942167395207,9.808942167395207,13.078589556526943,166106.90800263488,1,498320.72400790465,Hawera|2|2025-07-15
2025-07-15,Horseshoe Indianapolis,7,Miss River Rat,place,7.6,0.15690376569037653,0.21835170190173897,0.16795110350951387,3.637215614109282,4.188308888974321,58412.15041926217,0,-58412.15041926217,Horseshoe Indianapolis|7|2025-07-15
2025-07-15,Presque Isle Downs,2,Uppity Up,place,2.1,1.0,0.4018888040594065,0.999999999728026,52.380952353754985,99.9999999480777,1380044.5859985957,1,1518049.0445984553,Presque Isle Downs|2|2025-07-15
2025-07-15,Presque Isle Downs,3,Preyathousandwords,place,2.1,0.5,0.4679981637513823,0.49359122256854887,1.7400746378072707,3.321960672177513,58451.786490673665,0,-58451.786490673665,Presque Isle Downs|3|2025-07-15
2025-07-15,Presque Isle Downs,5,King Nate,place,2.4,0.1570334088991114,0.999999,0.8051387589745255,38.84720923078588,66.59521582420437,1162049.157043463,0,-1162049.157043463,Presque Isle Downs|5|2025-07-15
2025-07-15,Presque Isle Downs,7,Prince Of Ayrshire,place,4.2,0.16666666666666669,0.9235012912359986,0.312303816302185,7.4208578206946925,9.739875889661784,141659.83390697872,1,453311.46850233193,Presque Isle Downs|7|2025-07-15
2025-07-15,Thistledown,7,General Mathis,place,1.6,1.0,0.24642018016707412,0.9999999996858893,37.499999968588924,99.99999991623713,1567759.477793609,1,940655.6866761656,Thistledown|7|2025-07-15
2025-07-15,Townsville,3,Gifted Lilly,place,10.1,0.09776224327556074,0.3749999999999999,0.13238464320818102,3.337474221808201,3.704229630798113,66784.42283213208,0,-66784.42283213208,Townsville|3|2025-07-15
2025-07-15,Townsville,5,Whitney Girl,place,23.7,0.03138394108026229,0.3173828496611947,0.05231085402401922,1.0116761197015003,1.0562433496442976,18866.907013685046,0,-18866.907013685046,Townsville|5|2025-07-15
2025-07-15,Townsville,7,Baroski,place,6.0,0.3333333333333333,0.2999999999999997,0.32651775272782163,15.985108606115498,19.18213032733859,341731.6790093779,0,-341731.6790093779,Townsville|7|2025-07-15
2025-07-15,Townsville,8,Here Wolfe,place,11.1,0.08188585607940448,0.3041660788198615,0.10918395906139129,1.909386897130119,2.0984351047667666,35591.08878152881,0,-35591.08878152881,Townsville|8|2025-07-15
2025-07-15,Townsville,11,Jackknifed,place,1.8,0.6351351351351351,0.2999999999999997,0.5680719393756692,1.2516383820113663,2.8161863595255814,47514.12953889871,0,-47514.12953889871,Townsville|11|2025-07-15
2025-07-15,Yonkers Raceway,7,Desperate Man,place,12.0,0.06899762077169752,0.2857142857142857,0.09406257409218252,1.0729240758849192,1.1704626282380943,19608.776141679187,0,-19608.776141679187,Yonkers Raceway|7|2025-07-15
